side,entry_price,exit_price,size,pnl,pnl_pct,price_move_pct,bars_held,exit_reason,signal,support,resistance,mid,zone_width_atr,dist_to_zone,zone_strength,atr_at_entry,volatility_at_entry,price_position,target_reached_pct
SHORT,3.0142,2.9923,977.7218038615408,18.486470550872887,0.6272875058058534,0.7265609448609923,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.9752,3.0161,2.99565,8.420588235294106,0.3911764705881487,0.0001,0.00485714285714283,0.005,0.9535452322738488,118.05929919137299
SHORT,3.0244,3.0036,979.3054859194043,17.42811214961602,0.5884274566856214,0.6877397169686527,15,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.9919,3.0263,3.0091,6.254545454545532,0.34545454545454995,0.0001,0.005499999999999965,0.005,0.9447674418604651,135.94771241830134
LONG,2.9948,2.9937,993.5736934756069,-4.067392628981192,-0.13669360224389276,-0.036730332576469245,2,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.9924,3.0263,3.00935,5.255813953488402,0.3720930232558435,0.0001,0.006449999999999971,0.005,0.07079646017699637,-7.5601374570454505
LONG,2.9502,2.9473,1006.3262482038017,-5.884291471122438,-0.1982001220256371,-0.09829842044608321,2,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.9476,2.9797,2.96365,6.311797752808975,0.5112359550562129,0.0001,0.005085714285714265,0.005,0.08099688473520793,-21.56133828996582
LONG,2.9399,2.9395,1006.9911221608594,-3.3628468524565927,-0.11359229905780469,-0.013605904962767442,1,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.9375,2.9797,2.9585999999999997,9.033639143730916,0.5137614678899509,0.0001,0.004671428571428533,0.005,0.05687203791469648,-2.1390374331572772
LONG,2.827,2.8264,1045.0817350515877,-3.580868056980691,-0.1212026883622191,-0.021223912274493596,3,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.82,2.9227,2.8713499999999996,7.882675438596535,0.5372807017543979,0.0001,0.013028571428571358,0.005,0.06815968841285411,-1.3528748590753967
LONG,2.8032,2.8244,1051.739981654882,19.32635320689733,0.6555222602739685,0.7562785388127814,16,RANGE_EXIT_TARGET,LONG_BOUNCE,2.8014,2.8615,2.8314500000000002,8.838235294117604,0.26470588235291154,0.0001,0.006800000000000013,0.005,0.029950083194672333,75.04424778760934
SHORT,2.8331,2.8327,1046.1320555154325,-2.544925451452439,-0.08586707140588207,0.014118809784333625,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.7604,2.8349,2.79765,18.395061728395145,0.4444444444445071,0.0001,0.004049999999999982,0.005,0.9758389261744933,1.128349788434291
SHORT,2.8333,2.8221,1044.2111461588024,8.748296561403935,0.2956940669890269,0.39529876822080606,10,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.7917,2.8349,2.8133,14.065116279069615,0.5209302325582196,0.0001,0.003071428571428614,0.005,0.9629629629629569,56.00000000000045
LONG,2.803,2.8017,1057.461179763353,-4.337388521035428,-0.14633250089190433,-0.046378879771676026,11,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.803,2.8349,2.81895,8.378986866791934,0.0,0.0001,0.003807142857142803,0.005,0.0,-8.150470219436166
SHORT,2.8161,2.8212,1050.0789415429713,-8.317885311750294,-0.2812826249067897,-0.1811015233834063,7,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.7992,2.8174,2.8083,8.037854889589928,0.5741324921135943,0.0001,0.0022642857142857347,0.005,0.928571428571425,-65.38461538461648
LONG,2.8037,2.802,1050.9027518247615,-4.7311641887151135,-0.16057352783821505,-0.06063416200021524,8,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.8037,2.8251,2.8144,6.762979683972834,0.0,0.0001,0.0031642857142857306,0.005,0.0,-15.887850467290146
SHORT,2.7754,2.7638,1058.9905397668003,9.357452207487459,0.31837572962456057,0.41795777185270794,92,TRANSITION_EXIT_TIMEOUT,SHORT_BOUNCE,2.7203,2.7758,2.74805,12.046511627907075,0.08682170542634793,0.0001,0.00460714285714281,0.005,0.9927927927927935,42.413162705667844
SHORT,2.771,2.7753,1062.8725216308283,-7.520141952294804,-0.255333814507405,-0.1551786358715335,2,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.6975,2.7742,2.73585,11.362962962963044,0.47407407407408975,0.0001,0.00674999999999997,0.005,0.9582790091264657,-12.233285917497064
SHORT,2.8337,2.8351,1035.8463012368204,-4.386912670368359,-0.14945477644070615,-0.04940537106963652,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.7818,2.8359,2.80885,8.879249706916754,0.36107854630718367,0.0001,0.006092857142857154,0.005,0.9593345656192199,-5.633802816902617
LONG,2.8305,2.8302,1034.5598244116957,-3.238379162373226,-0.11058823529410866,-0.010598834128236883,3,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.8283,2.8641,2.8462,7.019607843137296,0.43137254901956223,0.0001,0.005099999999999978,0.005,0.06145251396647359,-1.9108280254760497
SHORT,2.843,2.8442,1027.9504809318332,-4.157237334984384,-0.14225114315863058,-0.042208934224406185,7,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.811,2.8459,2.82845,6.872011251758165,0.5710267229254455,0.0001,0.005078571428571361,0.005,0.9169054441260771,-8.247422680411553
SHORT,2.8615,2.8626,1018.9542204314317,-4.037707993881694,-0.1384798182771309,-0.03844137690023068,4,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.811,2.8639,2.83745,12.947552447552408,0.5874125874126277,0.0001,0.004085714285714311,0.005,0.9546313799621896,-4.5738045738050115
SHORT,2.8722,2.8743,1012.8583415304221,-5.038261248274769,-0.17318780029245842,-0.07311468560685157,14,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.8326,2.8753,2.85395,6.709315375982059,0.48709315375986806,0.0001,0.006364285714285759,0.005,0.927400468384068,-11.50684931506866
LONG,2.8496,2.8536,1018.2417550588505,1.1673123479994696,0.04023020774845604,0.14037057832678282,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.8481,2.8867,2.8674,10.392307692307792,0.4038461538461757,0.0001,0.003714285714285654,0.005,0.03886010362694473,22.4719101123598
LONG,2.8444,2.8405,1019.5240294355032,-6.872101720409798,-0.23697440585008414,-0.13711151736745159,2,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.8433,2.8688,2.8560499999999998,10.20000000000033,0.43999999999988326,0.0001,0.0024999999999998834,0.005,0.04313725490194795,-33.4763948497838
LONG,2.8278,2.8274,1022.2260114753856,-3.2991322294356147,-0.1141311266709087,-0.014145271942851543,7,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.8257,2.8629,2.8442999999999996,8.26666666666668,0.4666666666666666,0.0001,0.004499999999999981,0.005,0.05645161290322571,-2.424242424242196
LONG,2.7787,2.8034,1038.1726783937252,22.732451869715756,0.7880159786950632,0.8889048835786417,13,RANGE_EXIT_TARGET,LONG_BOUNCE,2.778,2.8256,2.8018,9.465909090909076,0.1392045454545738,0.0001,0.005028571428571446,0.005,0.014705882352944195,106.9264069264062
SHORT,2.8162,2.8159,1031.0438601052817,-2.594003247639141,-0.08933669483702346,0.01065265251046605,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.778,2.8162,2.7971,15.637426900584806,0.0,0.0001,0.0024428571428571277,0.005,1.0,1.5706806282709245
SHORT,2.8482,2.8507,1017.6262099959096,-5.445012561825059,-0.18786250965521895,-0.08777473492029868,5,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.8041,2.8496,2.8268500000000003,11.136363636363674,0.3426573426574141,0.0001,0.00408571428571428,0.005,0.9692307692307629,-11.709601873536304
SHORT,2.8751,2.8739,1005.3482406016733,-1.6828524199428272,-0.05822058363186281,0.041737678689447735,17,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.8284,2.8788,2.8536,4.561085972850697,0.3348416289592591,0.0001,0.011050000000000004,0.005,0.9265873015873056,5.58139534883864
LONG,2.8147,2.8155,1025.378215747575,-2.066649793839328,-0.0716062102533161,0.02842221195864255,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.8141,2.8653,2.8396999999999997,23.122580645161246,0.2709677419356534,0.0001,0.002214285714285724,0.005,0.011718750000007352,3.1999999999997155
LONG,2.813,2.8135,1024.325247458187,-2.3697764599947995,-0.08224315677213924,0.017774617845706463,10,TREND_EXIT_EMA_SLOW_CROSS,LONG_BOUNCE,2.8123,2.8577,2.835,16.509090909090688,0.2545454545455045,0.0001,0.00275000000000003,0.005,0.015418502202646404,2.2727272727260344
SHORT,2.825,2.8236,1018.2082399602975,-1.4495212504071842,-0.05039292035397203,0.04955752212390406,12,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.8123,2.8262,2.8192500000000003,4.70048309178736,0.40579710144922315,0.0001,0.002957142857142912,0.005,0.9136690647482111,24.347826086961895
SHORT,2.8174,2.8147,1019.4962079704552,-0.11693621505428853,-0.004071129410097104,0.09583303755235056,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.8011,2.818,2.8095499999999998,9.736625514403286,0.34567901234563797,0.0001,0.0017357142857143007,0.005,0.9644970414201225,34.3949044585962
SHORT,2.983,2.9695,961.9473063178477,10.12978610918016,0.35301709688233546,0.45256453234998545,19,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.9546,2.9848,2.9697,9.191304347826234,0.5478260869564742,0.0001,0.003285714285714209,0.005,0.9403973509933836,101.50375939849607
LONG,2.9485,2.9525,975.5421730289477,1.0218804262478258,0.035526538918094056,0.1356622011192133,13,TREND_EXIT_EMA_SLOW_CROSS,LONG_BOUNCE,2.9462,2.9838,2.965,9.467625899280296,0.5791366906474593,0.0001,0.003971428571428673,0.005,0.06117021276595685,24.24242424242465
SHORT,2.9721,2.9522,967.2030943738334,16.3919646028291,0.5702298038424094,0.6695602435988106,20,TREND_DOWN_EXIT_TIMEOUT,SHORT_BOUNCE,2.9367,2.9729,2.9548,17.845070422535507,0.39436619718306154,0.0001,0.0020285714285713957,0.005,0.9779005524861902,115.02890173410488
LONG,2.944,2.9437,980.7968036889298,-3.181410592125532,-0.1101800271739044,-0.010190217391295683,10,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.9422,2.9729,2.9575500000000003,10.04205607476609,0.5887850467288925,0.0001,0.0030571428571429327,0.005,0.05863192182409788,-2.214022140219455
LONG,2.9374,2.9498,981.0377740509066,9.27100317233628,0.3217198883366383,0.42214203036700526,6,RANGE_EXIT_TARGET,LONG_BOUNCE,2.9357,2.9685,2.9521,10.249999999999789,0.5312499999998621,0.0001,0.00320000000000006,0.005,0.051829268292670545,84.35374149659926
SHORT,2.9613,2.9589,975.169754895225,-0.545022376010766,-0.018873467733759506,0.08104548677946104,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,2.9357,2.9636,2.94965,6.82867132867124,0.5629370629370517,0.0001,0.004085714285714311,0.005,0.9175627240143375,20.600858369100365
SHORT,2.9937,2.9948,963.5264195572727,-3.945447982803217,-0.1367805725356616,-0.03674382870695463,6,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.9718,2.9943,2.98305,7.342657342657342,0.19580419580417452,0.0001,0.00306428571428571,0.005,0.9733333333333363,-10.328638497653483
SHORT,3.0475,3.0355,944.3873939474411,8.465960793041846,0.2941591468416739,0.39376538146021367,67,TRANSITION_EXIT_TIMEOUT,SHORT_BOUNCE,3.0109,3.049,3.02995,8.493630573248328,0.33439490445860803,0.0001,0.004485714285714331,0.005,0.960629921259841,68.37606837606862
LONG,3.0294,3.0502,951.7822427722698,16.89394445275917,0.5859180035650602,0.6866046081732333,10,RANGE_EXIT_TARGET,LONG_BOUNCE,3.0282,3.0719,3.0500499999999997,16.18518518518577,0.4444444444444131,0.0001,0.002699999999999893,0.005,0.02745995423340668,100.72639225181645
LONG,3.0456,3.0453,951.0898380662245,-3.181680835282698,-0.10984042553190652,-0.009850275807714241,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,3.0441,3.0731,3.0586,7.8988326848249155,0.4085603112840578,0.0001,0.003671428571428611,0.005,0.0517241379310358,-2.307692307690284
SHORT,3.0545,3.044,946.4281573975121,7.056568341555806,0.24409887051890497,0.3437551154035015,10,RANGE_EXIT_TARGET,SHORT_BOUNCE,3.0257,3.057,3.04135,4.763043478260824,0.38043478260868535,0.0001,0.006571428571428609,0.005,0.920127795527158,79.84790874524683
SHORT,3.0787,3.0884,940.2742148077912,-12.024602768647997,-0.4153831162503668,-0.3150680482021646,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,3.018,3.0788,3.0484,16.788954635108457,0.027613412228854894,0.0001,0.003621428571428601,0.005,0.9983552631578912,-32.013201320132154
SHORT,3.1158,3.117,924.5294214598686,-3.9911935124421305,-0.13855189678412824,-0.03851338340072751,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,3.0901,3.1171,3.1036,8.532731376975168,0.4108352144469754,0.0001,0.0031642857142857306,0.005,0.9518518518518492,-9.836065573769417
SHORT,3.1228,3.1252,920.3665048081924,-5.0852090123663904,-0.17693095939542014,-0.07685410529013001,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,3.0992,3.1232,3.1112,7.11864406779653,0.11864406779672738,0.0001,0.0033714285714286124,0.005,0.9833333333333166,-20.68965517241604
SHORT,3.1685,3.1742,904.7054310109265,-8.028536935877199,-0.2800757456209575,-0.17989584977118633,8,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,3.0992,3.1711,3.1351500000000003,8.760661444734566,0.31679721496955915,0.0001,0.008207142857142826,0.005,0.9638386648122369,-17.091454272863913
LONG,3.0928,3.088,923.5025921070834,-7.284588446540596,-0.25504397309880744,-0.1551991722710785,4,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,3.0912,3.1282,3.1097,7.453237410071915,0.3223021582733453,0.0001,0.004964285714285722,0.005,0.04324324324323857,-28.402366863904593
SHORT,3.1263,3.1135,910.5252405298752,8.819802742392566,0.30983910693151406,0.40942967725425977,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,3.085,3.1282,3.1066000000000003,8.48246844319779,0.3730715287517561,0.0001,0.005092857142857137,0.005,0.9560185185185184,64.97461928934027
SHORT,3.0568,3.0504,933.0834944279399,3.1254564729359986,0.10957864433395,0.2093692750588911,13,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,3.012,3.0575,3.03475,13.02658486707612,0.20040899795505834,0.0001,0.0034928571428570277,0.005,0.9846153846153815,29.024943310658262
SHORT,2.9967,2.9983,951.8834625662017,-4.377045725917998,-0.15344545666899667,-0.05339206460439229,3,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.9642,2.999,2.9816000000000003,8.106489184692123,0.5357737104825155,0.0001,0.004292857142857194,0.005,0.9339080459770127,-10.596026490065134
SHORT,3.0251,3.0209,940.6767032887692,1.1091519008477704,0.038977223893424395,0.13883838550791647,20,RANGE_EXIT_TIMEOUT,SHORT_BOUNCE,3.0029,3.0258,3.01435,9.485207100591483,0.28994082840223684,0.0001,0.0024142857142857655,0.005,0.9694323144104933,39.06976744185935
SHORT,3.1054,3.1069,915.8212888466215,-4.219097095587553,-0.14835125909705857,-0.04830295614091766,19,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,3.0558,3.1081,3.08195,9.351213282247935,0.4827586206896524,0.0001,0.0055928571428570184,0.005,0.9483747609942651,-6.396588486140975
LONG,3.0258,3.0304,937.6963104913165,1.471808128947528,0.05187388459251708,0.15202591050302008,16,TREND_EXIT_EMA_SLOW_CROSS,LONG_BOUNCE,3.0237,3.0498,3.0367499999999996,6.7416974169740875,0.5424354243542343,0.0001,0.0038714285714286207,0.005,0.08045977011494214,42.009132420095604
SHORT,3.0024,3.0025,944.5724409091575,-2.930535997920441,-0.10333399946708523,-0.0033306687982869354,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.98,3.0027,2.9913499999999997,12.661354581673436,0.1673306772906965,0.0001,0.00179285714285712,0.005,0.9867841409691742,-0.9049773755634651
LONG,2.9825,2.9809,949.0380896247692,-4.347448584761938,-0.1535926236378818,-0.05364626990778956,10,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.9812,3.0091,2.9951499999999998,11.908536585366146,0.5548780487805299,0.0001,0.002342857142857107,0.005,0.04659498207885544,-12.648221343872295
SHORT,2.9922,2.9927,943.6825898513335,-3.2960001815739104,-0.11672682307332957,-0.016710112960369193,17,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.9652,2.9926,2.9789,6.825622775800892,0.09964412811387034,0.0001,0.004014285714285621,0.005,0.9854014598540163,-3.7593984962418316
LONG,2.9707,2.9793,948.5553379633013,5.331544988090272,0.18920456458073656,0.28949405863937594,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.97,2.9929,2.98145,9.319767441860737,0.28488372093012015,0.0001,0.0024571428571427767,0.005,0.030567685589506694,79.99999999999751
SHORT,2.9851,2.9889,944.7795151086736,-6.414013650121299,-0.2274262168771574,-0.1272989179591982,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.97,2.9862,2.9781000000000004,6.978461538461493,0.47384615384619444,0.0001,0.0023214285714285854,0.005,0.9320987654320925,-54.28571428571719
SHORT,3.0115,3.0117,933.5841837354353,-2.9983923229030767,-0.10664784990868263,-0.006641208699982666,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.9725,3.013,2.99275,11.837160751565733,0.4384133611691205,0.0001,0.003421428571428559,0.005,0.9629629629629614,-1.0666666666665592
LONG,2.99,2.9807,938.4512984219572,-11.524838860530611,-0.41072575250836413,-0.3110367892976617,17,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.99,3.0135,3.0017500000000004,9.591836734694068,0.0,0.0001,0.002449999999999936,0.005,0.0,-79.1489361702125
LONG,2.9667,2.959,941.232721357394,-10.032599576948291,-0.3592880978865345,-0.25954764553206655,7,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.9647,2.9884,2.97655,6.518664047151181,0.5500982318270472,0.0001,0.0036357142857143137,0.005,0.08438818565399975,-78.17258883248438
LONG,2.8346,2.8226,980.7984927305976,-14.537983738348567,-0.522916813659776,-0.4233401538135896,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.8326,2.8746,2.8536,8.76304023845008,0.41728763040242883,0.0001,0.00479285714285717,0.005,0.047619047619052654,-63.15789473684173
LONG,2.8194,2.8159,980.2508193607156,-6.191166150000184,-0.2240157480314903,-0.12413988791940968,2,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.8157,2.8746,2.8451500000000003,9.071507150714977,0.5698569856985358,0.0001,0.006492857142857205,0.005,0.06281833616298502,-13.592233009707902
LONG,2.8248,2.8148,975.365342346715,-12.499111789104909,-0.45365335598981277,-0.3540073633531659,17,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.8224,2.8685,2.84545,10.392914653784144,0.5410628019324034,0.0001,0.004435714285714321,0.005,0.05206073752711883,-48.42615012106688
SHORT,2.873,2.8748,953.9576788873104,-4.45956135726221,-0.16271493212668994,-0.06265227984684309,4,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.7991,2.8753,2.8372,15.734513274336274,0.4749262536873086,0.0001,0.004842857142857149,0.005,0.9698162729658797,-5.027932960893294
SHORT,2.8747,2.8628,951.0140688638719,8.594504343136393,0.3143701951507914,0.4139562389118795,4,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.8494,2.8785,2.86395,4.3479188900746335,0.5677694770544295,0.0001,0.006692857142857183,0.005,0.8694158075601351,110.69767441860469
SHORT,2.8832,2.8856,950.1414181299866,-5.022067479668028,-0.18332408435072764,-0.08324084350722044,3,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.8529,2.8839,2.8684000000000003,5.9047619047619575,0.13333333333336153,0.0001,0.005249999999999977,0.005,0.9774193548387051,-16.216216216217756
LONG,2.8563,2.8505,956.508173965192,-8.274273958886132,-0.3028568427686255,-0.20305990267129675,3,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.8541,2.8964,2.87525,7.843708609271442,0.4079470198675828,0.0001,0.005392857142857199,0.005,0.05200945626478018,-30.606860158312983
SHORT,2.7682,2.7708,983.1725548924946,-5.280423157816329,-0.19401777328226694,-0.09392384943283409,16,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.7321,2.7726,2.75235,5.451923076923077,0.5923076923076839,0.0001,0.007428571428571467,0.005,0.8913580246913596,-16.403785488956807
SHORT,2.7772,2.7545,977.2491455784055,19.49172283313403,0.7181873829756569,0.8173700129626942,8,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.7321,2.7787,2.7554,8.289707750952974,0.2668360864040747,0.0001,0.005621428571428603,0.005,0.9678111587982822,104.12844036697095
SHORT,2.7731,2.7743,984.4416531250515,-3.9124664620151997,-0.14331614438715923,-0.043272871515643574,2,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.7004,2.7766,2.7385,11.80088495575236,0.5420353982301385,0.0001,0.00645714285714278,0.005,0.9540682414698126,-3.4682080924864764
SHORT,2.7894,2.7831,976.4267755615181,3.433995326972276,0.12608087760808678,0.22585502258550125,17,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.7675,2.79,2.77875,8.701657458563734,0.23204419889500771,0.0001,0.002585714285714223,0.005,0.9733333333333363,59.15492957746425
SHORT,2.7912,2.7886,976.0388652574372,-0.18408092998783232,-0.006756950415602125,0.09314989968471317,10,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.7675,2.7913,2.7794,10.713826366559537,0.04501607717051314,0.0001,0.0022214285714285647,0.005,0.9957983193277222,22.033898305082257
LONG,2.7712,2.7664,982.0859916737871,-7.430855447400461,-0.2730369515011517,-0.1732101616628145,17,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.7702,2.8016,2.7859,10.644067796610058,0.3389830508474157,0.0001,0.00295000000000004,0.005,0.03184713375795818,-32.65306122448936
SHORT,2.7854,2.7895,973.6166829131358,-6.707732136929826,-0.2473432900121983,-0.14719609391827998,14,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.7628,2.7871,2.77495,7.644943820224902,0.5348314606741764,0.0001,0.00317857142857138,0.005,0.9300411522633737,-39.23444976076309
SHORT,2.7976,2.7977,966.1721642633,-2.7996770803855395,-0.10357806691448981,-0.003574492422067735,1,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.7628,2.7984,2.7805999999999997,14.7455621301782,0.33136094674554034,0.0001,0.002414285714285607,0.005,0.977528089887643,-0.5882352941162641
SHORT,2.7884,2.7919,967.4852024215448,-6.08732014511596,-0.2256455314875856,-0.12552001147610947,17,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.7661,2.7904,2.77825,7.058091286307112,0.5809128630704752,0.0001,0.003442857142857144,0.005,0.9176954732510386,-34.48275862068694
SHORT,2.8655,2.8499,938.5412442306284,11.96649471806499,0.4449520153550884,0.5444076077473411,10,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.8322,2.868,2.8501,8.582191780821896,0.5993150684931355,0.0001,0.004171428571428588,0.005,0.9301675977653647,101.29870129870116
LONG,2.8546,2.8484,945.2123537050555,-8.55265946126502,-0.31697610873678295,-0.21719330203882173,20,RANGE_EXIT_TIMEOUT,LONG_BOUNCE,2.8528,2.9054,2.8791,16.04357298474941,0.5490196078432064,0.0001,0.003278571428571464,0.005,0.034220532319396035,-25.306122448980233
LONG,2.848,2.8941,943.6498825044267,40.77124245849804,1.517061095505619,1.6186797752809,180,TRANSITION_EXIT_TIMEOUT,LONG_BOUNCE,2.8455,2.8924,2.86895,10.259374999999906,0.546874999999984,0.0001,0.004571428571428607,0.005,0.05330490405117164,220.04773269689727
LONG,2.8777,2.8884,946.4830964263393,7.393547356043927,0.2714528964103253,0.3718247211314568,20,TREND_UP_EXIT_TIMEOUT,LONG_BOUNCE,2.8755,2.915,2.89525,10.394736842105331,0.5789473684209946,0.0001,0.0037999999999999623,0.005,0.05569620253163962,60.968660968660735
LONG,2.8721,2.8694,949.8731823014732,-5.290223701509754,-0.19391386093798704,-0.09400786880679379,4,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,2.87,2.9077,2.88885,9.475763016158105,0.5278276481149045,0.0001,0.003978571428571387,0.005,0.055702917771882944,-16.119402985074135
SHORT,2.8608,2.8476,950.9624336350265,9.844743497963133,0.3618708053691233,0.4614093959731501,2,RANGE_EXIT_TARGET,SHORT_BOUNCE,2.8341,2.8629,2.8484999999999996,5.136305732484035,0.37452229299362677,0.0001,0.0056071428571428895,0.005,0.9270833333333335,107.31707317072899
LONG,2.829,2.8392,964.0443085197994,7.096137346152313,0.2601908801696629,0.3605514316012642,15,TREND_EXIT_EMA_SLOW_CROSS,LONG_BOUNCE,2.8276,2.8792,2.8533999999999997,17.881188118811522,0.485148514851575,0.0001,0.0028857142857143486,0.005,0.027131782945742006,41.80327868852443
SHORT,2.8551,2.8542,956.6851465798027,-1.8695541134461333,-0.0684459388462708,0.0315225386151141,10,TREND_EXIT_EMA_SLOW_CROSS,SHORT_BOUNCE,2.8141,2.8574,2.83575,10.103333333333403,0.536666666666659,0.0001,0.004285714285714289,0.005,0.9468822170900704,4.651162790698262
LONG,2.9206,2.9392,933.733077250675,14.623006976207531,0.5362185852222205,0.6368554406628835,14,RANGE_EXIT_TARGET,LONG_BOUNCE,2.9195,2.9582,2.9388500000000004,9.555555555555662,0.27160493827152354,0.0001,0.00404999999999995,0.005,0.028423772609810286,101.917808219176
SHORT,2.9541,2.9553,926.9699652217497,-3.8518382964858136,-0.14066213059814725,-0.040621509089058185,2,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.9195,2.955,2.93725,10.247422680412381,0.2597938144330264,0.0001,0.0034642857142856975,0.005,0.9746478873239401,-7.121661721067546
SHORT,2.9901,2.993,913.7156897777201,-5.384526559860015,-0.19708370957492735,-0.09698672285207527,3,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,2.962,2.992,2.9770000000000003,8.123791102514407,0.5145067698259193,0.0001,0.0036928571428571644,0.005,0.9366666666666659,-22.137404580152488
LONG,3.0224,3.0159,901.3997113395611,-8.577629513136484,-0.31484581789307814,-0.21506087877184998,1,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,3.0216,3.0582,3.0399,9.816091954023141,0.21455938697327911,0.0001,0.0037285714285713667,0.005,0.021857923497277505,-37.14285714286019
SHORT,3.0534,3.0552,888.7317641160788,-4.314970461136604,-0.15900962861073709,-0.05895067793280428,4,RANGE_EXIT_REGIME_CHANGE,SHORT_BOUNCE,3.0079,3.056,3.03195,7.583333333333374,0.4099099099099348,0.0001,0.006342857142857142,0.005,0.945945945945943,-8.391608391609637
LONG,3.0252,3.0246,894.80906245003,-3.243324927756319,-0.11981356604521796,-0.01983339944466263,3,RANGE_EXIT_REGIME_CHANGE,LONG_BOUNCE,3.0248,3.0556,3.0402,8.30828516377635,0.10789980732175833,0.0001,0.0037071428571429405,0.005,0.012987012987011489,-3.999999999999526
SHORT,3.0311,3.019,891.2023982994702,8.09300897895729,0.2995942067236243,0.39919501171191246,14,RANGE_EXIT_TARGET,SHORT_BOUNCE,3.0082,3.0315,3.01985,8.472727272727036,0.14545454545452616,0.0001,0.002750000000000062,0.005,0.9828326180257528,107.55555555555374
